device_id,event_count
8.258950356820268e+18,2
8.258996100454435e+16,10
8.259463746712274e+18,71
8.259532266093635e+18,2
8.259555584051799e+18,2
8.260147036317991e+18,46
8.260357939782899e+18,5
8.260468264341481e+18,1
8.260513329613387e+18,131
8.260534915124246e+18,1
8.260683887967679e+18,1
8.260899048243187e+18,5
8.261116482012467e+18,33
8.261264494158766e+18,190
8.261467206737365e+18,75
8.262027512752745e+17,1
8.262332210145991e+18,19
8.262508968076336e+18,9
8.262807052858118e+18,3
8.262808357242913e+18,1
8.262928665084763e+18,3
8.262970366291716e+18,37
8.263050293855112e+18,163
8.263208485823447e+18,176
8.263257979834142e+18,54
8.263308971969033e+18,2
8.263419388419936e+18,28
8.263453269503219e+18,13
8.26351388736246e+18,162
8.263571774675478e+18,197
8.263626266035062e+18,44
8.263653087881394e+18,52
8.26382717997193e+17,37
8.263887049499053e+18,48
8.264089133728644e+18,122
8.264294442883284e+18,227
8.264392313421715e+18,19
8.26441224889517e+18,43
8.264636011938405e+18,8
8.264977261316426e+18,64
8.265280225523917e+18,2
8.265384200306227e+18,25
8.26564700727853e+18,6
8.265653199960723e+18,37
8.265685428443709e+18,3
8.265762708356897e+18,9
8.265767725342958e+18,29
8.265899789157514e+18,39
8.266005018301741e+18,64
8.266011909433202e+18,50
8.266060474638463e+18,45
8.266171454133199e+18,5
8.266220462480171e+18,167
8.266281880829904e+18,146
8.266369084021276e+18,2
8.266552022896217e+18,1
8.266831648741774e+18,43
8.266842239717716e+18,6
8.266917433082809e+18,4
8.267021121336799e+18,2
8.267678347670432e+18,83
8.267698091849465e+18,17
8.267700379036841e+18,64
8.267767375752269e+18,103
8.267848618042792e+18,116
8.267900235976202e+18,1
8.268169012964655e+18,19
8.268270994121187e+18,43
8.268383725955497e+17,125
8.268393243575906e+18,3
8.268604535373418e+18,46
8.268667496943458e+16,1
8.268710360748067e+18,2
8.268943186752325e+18,39
8.268994249872836e+18,16
8.269155127859828e+17,56
8.269162905068475e+18,14
8.269233040446639e+18,1
8.26967718262612e+17,14
8.270247528365203e+18,12
8.2705853121088e+18,105
8.270892187656875e+18,21
8.270944412162006e+18,182
8.271120341348134e+18,13
8.271127069833698e+18,1
8.271347944155385e+18,225
8.271421993181645e+18,142
8.2719267861612e+18,4
8.271961146936114e+17,6
8.272021720562913e+17,14
8.272145655449188e+18,9
8.272162215118098e+18,18
8.272384362971051e+18,35
8.272621597555568e+18,603
8.272797991290695e+18,37
8.272941229892083e+18,5
8.273040339334491e+18,44
8.273050274978659e+18,2
8.273062003401756e+18,28
8.273197074063451e+18,34
8.273280286872959e+18,1
8.273280665532995e+18,36
8.273285527857597e+18,5
8.273330041143898e+18,54
8.273701417712267e+18,233
8.273967624508164e+18,11
8.274001476218493e+18,83
8.274030247037067e+18,2
8.274098079337142e+18,34
8.274229036588889e+18,4
8.274308233989485e+18,43
8.274333919703502e+18,27
8.274401774555451e+18,8
8.274492616892026e+18,50
8.274555827936913e+18,18
8.274780164906347e+16,110
8.274897952699218e+18,1
8.275119064027237e+18,1
8.275146541906902e+18,2
8.275161803666757e+18,68
8.275239824093737e+18,305
8.27575729168231e+18,2
8.275862352974405e+18,11
8.276132856224028e+17,32
8.276182757259202e+18,3
8.276329526124948e+18,2
8.27650925066784e+17,2
8.276797409142265e+18,1
8.276921354134461e+18,45
8.276999935602525e+18,1
8.27720424974169e+18,48
8.277537010370684e+18,33
8.277714233486118e+18,20
8.277787744748852e+18,6
8.277854078000414e+18,17
8.278047842827519e+18,92
8.278101738495188e+18,110
8.278138918492466e+18,5
8.278156225079381e+18,64
8.278300211779572e+18,16
8.278402269399584e+17,6
8.278521773479366e+18,3
8.278715256351848e+18,3
8.279417732984486e+18,229
8.27946752986294e+18,2
8.279498148556749e+18,88
8.279603348966242e+18,124
8.279710892867461e+18,367
8.279849249674985e+17,28
8.280298198750711e+17,9
8.280681060507377e+17,16
8.28082403267423e+18,6
8.280934625584618e+16,136
8.281148299726648e+18,48
8.281251575791054e+18,314
8.281644675234343e+18,5
8.282092973840652e+18,65
8.282118324205261e+18,25
8.28220370262278e+18,78
8.28241133491193e+18,245
8.282431980578848e+18,9
8.28254093932829e+18,18
8.282623231142475e+18,133
8.282843588695609e+18,7
8.282858569883426e+18,2
8.282891478360697e+18,1
8.283059944440954e+18,60
8.283117190944283e+18,37
8.283299467525403e+18,15
8.283396377076952e+18,25
8.28344361467196e+18,3
8.283762725469138e+18,23
8.283831035232337e+18,5
8.283834445101316e+18,7
8.283836394815584e+18,5
8.283885464900434e+18,24
8.283943097630929e+18,1
8.283967910318755e+18,1
8.284102306574864e+18,21
8.284285731984322e+18,25
8.284312370639822e+18,2
8.284418258340609e+18,4
8.284614651441317e+18,36
8.284788964525239e+18,71
8.285034923456019e+18,12
8.285092033624502e+18,3
8.285282148176361e+18,5
8.285652344501795e+18,1
8.285706701773914e+18,55
8.285740862377114e+18,2
8.285746713454474e+18,4
8.28610482270811e+18,113
8.286296886134762e+18,23
8.286584469185878e+18,43
8.287075276429724e+18,19
8.287083424919516e+18,22
8.287194062616109e+18,1
8.287239779807736e+17,3
8.287794176159353e+18,100
8.288107429764907e+18,3
8.288191179301153e+18,29
8.288222216912271e+18,66
8.288391846384597e+18,80
8.288526935305374e+18,11
8.288591004196637e+18,1
8.288601316495986e+18,1
8.288644813193925e+18,332
8.288726028568984e+18,37
8.289266203718157e+18,2
8.28932689246618e+18,21
8.289328878103903e+18,48
8.289429094150751e+18,17
8.289453932872581e+18,114
8.289772566531163e+18,18
8.290009579228586e+18,16
8.290583687239564e+18,2
8.290873374291901e+18,3
8.291027077647697e+18,75
8.291031721825407e+18,1
8.291163606164728e+18,86
8.291181727019154e+18,6
8.291771714056911e+18,43
8.291818781590218e+18,8
8.291952708019551e+17,62
8.291987701493342e+18,75
8.292138289217444e+18,1
8.292173949994694e+18,128
8.292311372790969e+18,3
8.292360682043835e+18,3
8.292388373526454e+18,648
8.292493253247976e+18,16
8.292579085623183e+18,3
8.293148332673052e+17,16
8.293162110903159e+18,34
8.29319160628714e+18,20
8.293276461948186e+18,4
8.293349357052358e+18,38
8.293377822184139e+18,12
8.293480274853167e+18,6
8.293799387572099e+18,1
8.293801875519036e+18,459
8.293967015651618e+18,60
8.294643822687104e+18,178
8.294833059921285e+17,1
8.294995254623788e+18,4
8.295193153214874e+18,18
8.295222463446744e+18,19
8.295273388987489e+17,10
8.295503311185391e+18,709
8.295510111762184e+18,87
8.295563138770997e+18,1
8.295638403324445e+18,3
8.296189287749889e+18,23
8.296237071651913e+18,50
8.296239267776638e+18,108
8.296244656125148e+18,360
8.296247721465711e+18,2
8.296278238012781e+18,1
8.296518229499547e+18,365
8.296655893787225e+18,98
8.29669417100349e+18,71
8.296813404897348e+18,303
8.296949293449533e+18,22
8.297334363911989e+18,38
8.297381327149823e+18,6
8.297400808733032e+18,4
8.297467375165357e+18,11
8.297526740323622e+17,316
8.297791059418952e+17,9
8.298261369121923e+18,42
8.298263143710202e+18,48
8.298589123083238e+18,13
8.29868855530862e+18,1
8.298840150473661e+18,1
8.298894765634994e+18,217
8.298932409248657e+18,1
8.298932734166518e+18,33
8.299059024182178e+18,13
8.299332752058427e+18,9
8.299552428241359e+18,2
8.299560822593866e+18,2
8.299634280717428e+18,24
8.299753925768062e+18,29
8.299871285075342e+18,12
8.299971058888914e+18,65
8.300298884909497e+18,23
8.300348161203546e+18,5
8.300420438607995e+18,27
8.30050313139499e+18,10
8.30050710798377e+18,1
8.300573047674278e+18,314
8.300682027918593e+18,212
8.300797028459229e+18,108
8.300989452721725e+18,4
8.30103021597532e+17,48
8.301240168600927e+18,51
8.301307204961393e+18,1210
8.301416410165432e+18,1
8.301470521523359e+18,2
8.301589034655049e+18,12
8.301627845248772e+18,1
8.301650690669787e+18,57
8.301699946441574e+18,1
8.301798544334658e+18,401
8.301831445747792e+18,38
8.301885848085399e+18,9
8.302001562494008e+18,14
8.302178691154814e+18,8
8.302282878843952e+18,50
8.302363533915013e+18,4
8.302817964517063e+18,12
8.302917407892139e+18,1
8.302976238038865e+18,125
8.303071920648821e+18,3
8.303106940811177e+18,20
8.303190561834706e+17,28
8.303192702570301e+18,3
8.303698506155879e+18,15
8.303861835700076e+17,47
8.303888787130792e+17,3
8.303969499226515e+17,226
8.304122747977708e+18,34
8.304129797486053e+18,25
8.304211498002113e+17,161
8.304295581108379e+18,66
8.304383650625872e+18,33
8.304402565778213e+18,120
8.304457350035934e+18,30
8.30483468179942e+18,219
8.304882083777792e+18,6
8.305454828557342e+18,5
8.305484070001361e+18,1
8.30561144283541e+18,26
8.305626402672339e+17,3
8.305956132716319e+18,24
8.306215915330832e+18,12
8.306258214123267e+18,111
8.306306373260367e+18,301
8.306335163012363e+18,9
8.30650299955791e+18,13
8.306676456192902e+18,64
8.306796565967918e+18,130
8.307031184735379e+18,44
8.307082410715867e+18,55
8.30711379189745e+17,14
8.307157707221609e+18,2
8.307201497369797e+18,7
8.307354937821631e+18,136
8.307497511776433e+18,278
8.307511214908302e+17,33
8.307800706835176e+18,18
8.308058424062782e+18,42
8.308060687257733e+18,56
8.308142757135945e+18,151
8.308342609193446e+18,23
8.308437159197849e+18,8
8.308547484576163e+18,32
8.308623801383301e+18,15
8.308855320293591e+18,330
8.309058588127468e+18,2
8.309150638608489e+18,76
8.309175053894593e+18,186
8.309521033676465e+18,8
8.309537602162355e+18,40
8.309732314069316e+18,40
8.309820402004677e+18,46
8.30997674437944e+18,1
8.310015195539445e+18,37
8.310151618737455e+18,5
8.310182631844951e+18,1
8.310215632534098e+18,21
8.310397764672234e+18,2
8.310587670847764e+18,12
8.310710837254883e+17,2
8.311134693901308e+18,9
8.31146335176194e+18,17
8.311495233119807e+18,87
8.311539694965529e+18,56
8.311901742233722e+18,1
8.311932164505876e+18,4
8.312164913587598e+18,22
8.312442462097714e+18,123
8.312555717368947e+18,1
8.312653749894115e+18,7
8.312667491634468e+18,9
8.312872874637121e+18,182
8.313023600775166e+18,328
8.313284150517564e+18,95
8.313316908492836e+18,336
8.313326137589139e+18,7
8.313332502772567e+18,334
8.313409718683276e+18,6
8.313682355395987e+18,38
8.313846990093311e+17,1
8.314251515469441e+18,18
8.314392160977394e+18,79
8.314471983136721e+18,7
8.314536888114921e+18,14
8.314841342971746e+18,25
8.314896568959647e+18,2
8.31511457392369e+18,26
8.315165929339633e+18,273
8.315171426905073e+18,1
8.315191373413108e+18,6
8.315198116337804e+18,1
8.316020658218045e+18,16
8.316064722495732e+18,9
8.316170269384993e+18,53
8.316288324710765e+18,113
8.316735532025791e+18,1
8.316857864592684e+18,27
8.316913267155409e+18,4
8.317090401631937e+18,3
8.317266356538242e+18,37
8.317306012162355e+18,105
8.317353636800489e+18,2
8.317364309166287e+18,15
8.317492721574694e+18,52
8.317514078187118e+18,43
8.317528925956448e+18,9
8.317619256917016e+18,2
8.317631235501804e+18,12
8.317639780652756e+18,6
8.317681015593481e+18,3
8.318005627879096e+18,2
8.318100346417416e+18,100
8.318201297884514e+18,3
8.318837989476613e+18,1
8.318863315042254e+18,21
8.318873452412963e+18,3
8.318939914450419e+18,15
8.319039678002666e+18,1
8.3190833488647e+18,264
8.319263843844783e+18,21
8.319717075336321e+18,5
8.319877362970398e+18,23
8.319943376396883e+18,6
8.320233521923969e+18,209
8.320264606606007e+18,51
8.320362523340484e+18,35
8.321355257761062e+18,9
8.321594374077799e+18,1
8.321908479986133e+18,3
8.321918859528167e+18,1
8.322119955275642e+18,82
8.322234215769363e+18,2
8.322258411888323e+18,2
8.322336462769989e+18,111
8.322396725169306e+18,16
8.322718644992897e+18,81
8.32285271689362e+18,8
8.322956715441138e+18,1
8.322969720837704e+18,60
8.323079662548983e+18,160
8.323350231543987e+18,2
8.323366221044954e+18,1
8.323593751306592e+18,96
8.323683672557558e+18,21
8.323909860745144e+17,6
8.323928502113311e+18,13
8.323972581689758e+18,69
8.324237285302693e+18,6
8.324349833413119e+18,14
8.324396833433546e+18,2
8.324527123679106e+18,44
8.324631332154097e+18,6
8.324745206935894e+18,17
8.324745663510729e+18,3
8.324829900585402e+18,6
8.324872356452529e+18,1
8.325040663516673e+18,16
8.32525802747907e+18,27
8.325445414952269e+18,91
8.325615137710464e+18,5
8.325794941779617e+18,148
8.326043716957472e+18,28
8.326514822497482e+18,9
8.326583787360342e+16,3
8.326623240601867e+18,9
8.32679556605536e+18,120
8.326865362597576e+18,15
8.326902776663696e+18,9
8.326938081750174e+18,45
8.326948316157338e+18,22
8.326962392936539e+17,1
8.327435162076913e+18,5
8.327465129842428e+18,15
8.327603636055129e+18,2
8.327621845923574e+18,12
8.327744470105217e+17,1
8.328020203441855e+17,1
8.328260408001785e+18,12
8.328782392223924e+18,32
8.328852212651799e+18,42
8.328875625539693e+18,53
8.328909341264495e+18,5
8.329033577154352e+18,14
8.329092589732425e+18,10
8.329155005067516e+18,20
8.329383120149298e+18,59
8.329652576451334e+18,97
8.329778181198102e+18,43
8.329789881643654e+18,47
8.329799134803715e+18,5
8.330288716857969e+18,8
8.330648374835041e+17,93
8.330768594253488e+18,5
8.330819732504743e+18,8
8.330862176123849e+18,34
8.330870935482252e+18,2
8.330957320218974e+18,38
8.331036934067745e+17,18
8.33107440470478e+18,47
8.331129927164182e+17,37
8.331157719771661e+18,1
8.331209021753248e+18,25
8.331589741669972e+18,8
8.331888722038252e+18,3804
8.33200617455496e+18,38
8.33255741743397e+18,8
8.332600536964472e+18,13
8.332997569904763e+18,3
8.333053606736075e+18,160
8.333180491348993e+17,32
8.333260145183699e+18,29
8.333550612798408e+18,28
8.333689748421124e+18,3
8.334064735245514e+18,11
8.33407241385496e+18,25
8.334177008787118e+18,9
8.334566785815095e+18,149
8.334710925572854e+18,24
8.334719211414171e+18,4
8.334793376103639e+18,19
8.335011246796499e+18,15
8.335309319923928e+18,24
8.335327568846513e+17,1
8.335501622772827e+17,21
8.335567302959379e+18,10
8.33579118068917e+18,74
8.335940766734689e+18,59
8.336320052396614e+18,178
8.336336715765791e+18,114
8.336875548926735e+18,4
8.336892249288703e+18,42
8.336925088289035e+18,182
8.336944437645682e+18,34
8.337070932727863e+18,6
8.337105873009769e+18,26
8.337268541430532e+18,19
8.337420730325129e+17,57
8.337993003575476e+18,3
8.338288921677452e+17,131
8.338340120136487e+18,40
8.338715556781996e+18,1
8.338847200190441e+18,3
8.338853649674249e+18,4
8.33915006020782e+18,1
8.339207244857463e+18,393
8.339408036914176e+17,20
8.339703317506138e+17,42
8.339739902825676e+18,17
8.339966551196561e+18,2
8.340094388778321e+18,2
8.340098378141155e+18,3973
8.340112945511142e+18,8
8.34053951942734e+18,3
8.34070600450457e+18,2
8.340811281852682e+18,1
8.340828859668516e+18,52
8.341087195006391e+18,138
8.341101281849136e+18,1
8.341169362346733e+18,22
8.341526090122673e+18,9
8.341701236471213e+18,22
8.341702118329313e+18,2
8.341926239944478e+18,42
8.341932175136954e+18,19
8.342045065532799e+18,2
8.342246469911149e+18,1
8.342359186274329e+18,22
8.342441781921544e+18,472
8.342792798205948e+18,19
8.342801385505787e+18,57
8.342834898742846e+18,74
8.3429119651437e+18,1
8.343081500277081e+18,2
8.343097335339017e+17,13
8.343106416205055e+18,8
8.343385369423551e+18,11
8.34348317578e+18,5
8.343516898860359e+18,2
8.343577096931779e+18,6
8.343607264024828e+18,23
8.34381416361494e+18,148
8.343860488306646e+18,77
8.344197212373023e+18,7
8.344247608750179e+18,4
8.344315821982926e+17,65
8.34450825292828e+17,6
8.344520415285788e+18,30
8.344571498728804e+18,2
8.344617752851569e+18,72
8.344621426513703e+18,49
8.344622686419296e+18,4
8.344653565681359e+18,2
8.344804025861963e+18,28
8.344823943271224e+18,6
8.344866089923718e+18,1
8.345002638397005e+18,67
8.345021609468278e+18,44
8.345111523099601e+18,61
8.345182684710436e+18,4
8.345274263736281e+18,64
8.345277344516891e+18,9
8.345289355837408e+18,1
8.345296254405443e+18,8
8.34535299248043e+18,20
8.345589946902328e+18,4
8.345766062441478e+18,1
8.345791724205711e+18,128
8.345977365244892e+18,12
8.346099211593847e+18,2
8.346230661457666e+18,41
8.346399363610916e+18,3
8.346687858744399e+18,13
8.346757882292081e+18,1
8.346898905097993e+18,17
8.347048438655592e+18,27
8.347062176543898e+18,49
8.34708817942137e+18,38
8.347165952653386e+18,22
8.347182499127448e+18,84
8.347228818839978e+18,25
8.347511878076176e+18,1
8.347604192307367e+18,8
8.347716979274697e+18,20
8.347887342121726e+18,1
8.348719316254672e+18,18
8.348781216757474e+16,10
8.349004222727927e+18,42
8.349623221490734e+18,10
8.349671935644784e+18,46
8.349864712216955e+18,1
8.349989400659319e+18,53
8.350024271293752e+18,174
8.350054149599922e+18,59
8.35007497787263e+18,15
8.350285013517101e+18,75
8.350525026134552e+18,1
8.350640780085255e+18,8
8.350831880434604e+18,5
8.350882767318513e+18,16
8.350966348798815e+18,81
8.351278798124101e+18,111
8.351302301818696e+18,9
8.351358658915294e+18,7
8.351428020145448e+18,3
8.351494009522601e+18,7
8.351791641803898e+18,1
8.351862372601989e+18,9
8.351892742749619e+18,2
8.351903369341328e+18,27
8.351936808803479e+18,1
8.35194435035848e+17,1
8.352015996109187e+18,7
8.352054005322156e+18,6
8.352129127920647e+18,9
8.352183645084569e+18,151
8.352244384248046e+18,2
8.352456448952851e+18,14
8.352526531961341e+18,3
8.352592309255707e+18,45
8.352606347863185e+18,11
8.352622445351479e+18,22
8.352665388813798e+18,13
8.352823727994793e+18,4
8.352837024494094e+17,21
8.352970862323781e+18,28
8.353143654617848e+18,127
8.353272671423792e+18,1
8.353373829203602e+18,24
8.353439307132143e+18,374
8.353579287875505e+18,40
8.353592337947874e+18,18
8.353633601469213e+18,8
8.353738096332636e+18,2
8.353740206445735e+18,37
8.353787347684517e+18,1
8.354250679043443e+18,7
8.35429519460384e+18,107
8.354386312605755e+18,59
8.354518046293668e+18,6
8.354603501979484e+18,3
8.354832802439193e+18,6
8.354951650307449e+18,16
8.354986334317e+18,1
8.355039579662891e+18,18
8.3550757121929e+18,2
8.35510990696032e+18,17
8.355406430221338e+18,111
8.355629304553507e+18,1
8.355863401203927e+18,2
8.356107424785174e+18,66
8.356236204493839e+18,70
8.356298908498058e+18,3
8.356423127339158e+18,33
8.356570984075675e+18,9
8.356744964712887e+18,4
8.356861801638927e+18,97
8.357181837122864e+18,120
8.357359203853622e+18,87
8.357566808498011e+18,2
8.357782883337873e+18,3
8.358200955073877e+18,45
8.358378138018323e+18,12
8.35851881722572e+18,139
8.358703198824268e+18,11
8.359030754765899e+18,4
8.359356652571916e+18,83
8.359378675755879e+18,6
8.359634844803867e+18,14
8.359667233870597e+18,2
8.359760543869611e+18,7
8.359854526241628e+18,16
8.359860236671888e+18,2
8.360018835076012e+18,43
8.36015608923357e+18,54
8.360193172250417e+18,40
8.360195399777444e+18,14
8.360407672457799e+18,91
8.360417664650802e+18,3
8.360602133028322e+18,90
8.360887812939119e+18,11
8.361052155742783e+18,115
8.361113484086346e+18,17
8.361215261750829e+18,3
8.361594800707962e+17,17
8.36161066700708e+18,24
8.361792699243442e+18,14
8.361796801002523e+18,48
8.362324397921247e+18,250
8.36240247372973e+18,1
8.362423774566365e+18,11
8.362548575393422e+17,36
8.362555652956206e+16,3
8.362578193547175e+18,33
8.362706581291653e+18,58
8.362847343784484e+18,62
8.362898038865541e+18,90
8.362958789265917e+18,2
8.36324646690502e+18,1
8.363247433033017e+18,2
8.363663900225704e+17,20
8.363705833080034e+18,1
8.363719132857193e+18,31
8.363769813179473e+18,4
8.364012636075955e+18,5
8.364359286049205e+18,16
8.364472077337092e+18,20
8.364529233280468e+17,29
8.364588719422597e+18,1
8.364592301111505e+18,6
8.364611519339767e+18,49
8.364786637142488e+18,37
8.364825211279565e+18,3
8.365094294784389e+18,37
8.365173283957459e+18,212
8.36536553129399e+18,2
8.365442983660836e+18,187
8.365493992190109e+18,20
8.365623739080259e+17,152
8.365968811472311e+18,23
8.366030167696948e+18,281
8.366101169986576e+18,16
8.366131750644256e+18,22
8.366240140376031e+18,2
8.36642399155869e+17,45
8.366615418268326e+18,8
8.366701461346359e+18,2
8.366862140157814e+18,76
8.367086593541532e+17,26
8.367110233406652e+18,3
8.367121004301635e+18,23
8.367349299075612e+18,60
8.367473926534989e+18,26
8.367620592223468e+18,242
8.367624157414836e+18,18
8.367857271888127e+18,188
8.368505027492024e+17,78
8.368618057354518e+18,2
8.368709434366126e+18,18
8.368793393831657e+18,1
8.369037431582824e+18,4
8.369077465581703e+18,5
8.369299031756453e+18,1
8.369368068030232e+18,4
8.369459480651127e+18,5
8.36955408190797e+18,94
8.369643604955139e+18,4
8.369870458560848e+18,16
8.370101481848057e+18,113
8.370138466573766e+18,3
8.370272672511225e+18,3
8.370731300662134e+18,31
8.370753610248375e+18,1
8.370792865540306e+17,5
8.370807763399886e+18,151
8.370920713235168e+17,7
8.370968950767727e+18,11
8.371160074354938e+18,2
8.371378174947398e+18,181
8.371444428465226e+18,83
8.37153889847652e+17,65
8.371648780835264e+17,49
8.371673351048242e+18,56
8.371987591592756e+18,61
8.372103423611395e+18,71
8.372191358119217e+17,88
8.372257123482563e+18,16
8.372375396628335e+18,18
8.372436181935227e+18,23
8.3724461118007e+18,4
8.372602407079536e+18,9
8.372605055382356e+18,7
8.372656672885717e+18,47
8.372687642010968e+18,30
8.372746649969438e+18,15
8.373166043243249e+18,4
8.373235738873023e+18,68
8.373236031915857e+18,23
8.373259848697701e+16,1
8.373389042745104e+18,362
8.373620259861051e+18,275
8.373775120252185e+18,2
8.374154301929503e+18,4
8.374182510696583e+18,2
8.374210099987951e+17,9
8.37421709600635e+18,70
8.374303025330777e+18,21
8.374474213215719e+18,4
8.374894480004096e+18,74
8.375018069988038e+18,781
8.375064547672353e+18,4
8.375081363799782e+18,91
8.375122653455151e+18,76
8.375188289869871e+18,5
8.375444744921429e+18,87
8.375485848011299e+17,3
8.375589813455308e+18,35
8.375710881990393e+18,1
8.376083632432975e+18,15
8.376466777423824e+18,21
8.37655747039079e+18,12
8.376559729947259e+18,9
8.376745959442985e+18,70
8.376820842095294e+18,23
8.376980208647228e+18,411
8.377220981718951e+18,7
8.37736724610806e+18,134
8.377440199009664e+18,4
8.377858282306341e+18,25
8.377866827151873e+18,22
8.37809808544182e+18,16
8.378180403202724e+17,17
8.378218039001633e+18,9
8.378280200256413e+18,300
8.378280931433614e+18,1
8.378310513530796e+18,1
8.378406907081472e+18,4
8.378465964598252e+18,6
8.37849552177228e+18,69
8.378518519253488e+18,59
8.378612568429716e+17,11
8.378701911488219e+18,4
8.378704684140683e+18,1231
8.378771535438828e+18,82
8.378834356271316e+18,1
8.378921548081635e+18,2
8.378984638975035e+18,72
8.379000331486335e+18,13
8.379186403414609e+18,4
8.379344438389165e+18,6
8.379399393312649e+18,5
8.379430671544474e+18,88
8.379633203095777e+18,5
8.379658422227494e+18,5
8.379679692492051e+18,39
8.379685937326149e+18,25
8.379903531894411e+18,62
8.380076549061121e+18,103
8.380114110244441e+18,3
8.380320801564694e+18,1
8.3806651603321e+18,17
8.380670653544214e+18,2
8.380692088063948e+18,4
8.380741257399192e+18,1
8.380805702528152e+18,7
8.380998253897899e+18,379
8.381235123833261e+18,9
8.381578343309945e+18,39
8.38159335572737e+18,60
8.381642910333831e+18,77
8.381783259645861e+18,11
8.381842715159633e+18,1
8.381874657783064e+18,50
8.381988827298844e+17,133
8.382006046590136e+18,4
8.382097381928606e+18,20
8.382303739433884e+18,48
8.38247689515412e+18,44
8.38252320872816e+18,192
8.382534141802275e+16,3
8.382722063286217e+18,44
8.382820313751575e+17,86
8.383544711124043e+18,43
8.383859312647608e+18,116
8.383909593610858e+18,1
8.384377185329871e+18,19
8.384518480649797e+18,2
8.384687362876978e+18,97
8.384760667389982e+18,246
8.384764560490406e+18,543
8.385563412194178e+18,71
8.385688974602007e+18,1
8.385719534785663e+18,26
8.385834910634593e+18,126
8.386019232049676e+18,25
8.386077140416197e+18,128
8.386223120004027e+18,135
8.386271213025931e+18,8
8.386469254168046e+18,69
8.386531768042379e+18,28
8.386606593312868e+18,13
8.386661297610069e+18,7
8.386789649359482e+18,33
8.386932544688376e+18,58
8.387122749439949e+18,1
8.387152409930403e+18,77
8.387187175090648e+18,261
8.387565800109152e+18,46
8.387578561359526e+18,1
8.38761172319504e+18,16
8.388392600645972e+17,28
8.388466934477015e+18,3
8.388540415211353e+18,3
8.388565414124221e+18,1
8.388582557814485e+18,19
8.388584916502281e+18,202
8.388630307706569e+18,8
8.388712465212304e+18,2
8.388753005714157e+18,54
8.388756991097613e+18,6
8.388850687532084e+18,3
8.388862648107545e+18,106
8.388916500884568e+18,111
8.389166880942435e+18,9
8.389411283431817e+18,50
8.389438366160714e+18,9
8.389609345838335e+18,6
8.389765333308859e+18,17
8.389802437961265e+18,8
8.389876362012592e+18,27
8.389905276749152e+18,4
8.389974897873785e+18,62
8.390012324400549e+18,9
8.390295080955392e+18,12
8.390330663379114e+18,60
8.390396051811792e+18,125
8.390528605652776e+18,10
8.390581153794569e+18,20
8.390606431296387e+18,22
8.390632155040063e+17,18
8.390842638168344e+18,259
8.390860465369684e+18,7
8.390984583096872e+18,2
8.391136660816121e+18,2
8.391252563946372e+18,2
8.391311254763434e+18,4
8.39138613996361e+18,1
8.391418947757963e+18,118
8.391480294193081e+18,21
8.391482491782793e+18,61
8.391558415690973e+18,2
8.391842077342705e+18,4
8.392081753463526e+18,77
8.392167477699682e+18,126
8.392484208017545e+18,107
8.392768189424701e+18,6
8.393101674359525e+18,203
8.39318463048978e+18,4
8.393300414174068e+18,292
8.393378228671853e+17,2
8.393866353311845e+18,5
8.394013742911782e+18,3
8.394247374153254e+18,5
8.394366107531885e+17,1
8.394381895329928e+18,4
8.394412005113693e+17,4
8.39458041371017e+18,5
8.394620485711181e+18,11
8.39468718640604e+18,1
8.39512352649628e+18,15
8.3952580725244e+18,1
8.39526347886162e+18,9
8.395312525039218e+18,69
8.395692138586571e+18,57
8.395808921719826e+18,49
8.395893414197979e+18,2
8.395947105047394e+18,138
8.396250440510951e+18,5
8.396303909824772e+18,94
8.396440232466039e+18,32
8.39654627331321e+18,49
8.39657061880376e+18,34
8.396838814455829e+16,5
8.396990124102864e+18,43
8.397063048682732e+18,4
8.397231637452244e+18,5
8.397256519605905e+18,38
8.397284320788389e+17,44
8.397313984211234e+18,25
8.397674223508435e+18,66
8.397752142228539e+18,115
8.397927529026585e+18,35
8.39796632597079e+18,5
8.398042810902627e+18,14
8.39829664255268e+18,72
8.398312729186901e+18,7
8.398317070825714e+18,11
8.398500095927118e+17,353
8.39855926131876e+18,8
8.398568810052589e+18,321
8.398934418119331e+18,88
8.399200018323483e+18,86
8.399321111200838e+18,2
8.399624772657875e+17,1
8.39963622596318e+18,81
8.399811505889684e+18,237
8.399826015810229e+18,8
8.399845814997642e+18,93
8.399950801506065e+18,2
8.40019388969801e+18,3
8.400468971939373e+18,4
8.400527573163218e+18,8
8.400574174524138e+18,7
8.400680425554013e+18,2
8.400829552404144e+18,1
8.400844085862902e+18,1
8.401113448897386e+18,1
8.401221283012841e+18,662
8.40129360844916e+18,45
8.401364150499289e+18,1
8.401688106626026e+18,1
8.401790056996304e+18,26
8.401841520786386e+18,5
8.401889538966195e+17,14
8.401936631714393e+18,12
8.401976784087024e+18,4
8.402034050020335e+18,2
8.402612924066396e+18,17
8.402626352349673e+18,7
8.402629687254401e+18,48
8.402632590848753e+18,1085
8.402933489768991e+18,9
8.403130299077205e+18,10
8.403263495310234e+18,3
8.403697203507145e+18,139
8.403751970139407e+18,7
8.403794289125404e+18,302
8.403964128924632e+18,23
8.404285646088472e+18,1
8.404740738183845e+18,111
8.405149362359064e+18,8
8.405168551038361e+18,97
8.40521447876523e+18,175
